:START_ID,:END_ID,:TYPE
http://www.wikidata.org/entity/Q106440,http://www.wikidata.org/entity/Q107724,FOLLOWED_BY
http://www.wikidata.org/entity/Q106571,http://www.wikidata.org/entity/Q106440,FOLLOWED_BY
http://www.wikidata.org/entity/Q83767,http://www.wikidata.org/entity/Q1114179,FOLLOWED_BY
http://www.wikidata.org/entity/Q76479,http://www.wikidata.org/entity/Q153677,FOLLOWED_BY
http://www.wikidata.org/entity/Q221202,http://www.wikidata.org/entity/Q382320,FOLLOWED_BY
http://www.wikidata.org/entity/Q834021,http://www.wikidata.org/entity/Q841233,FOLLOWED_BY
http://www.wikidata.org/entity/Q372514,http://www.wikidata.org/entity/Q834021,FOLLOWED_BY
http://www.wikidata.org/entity/Q332330,http://www.wikidata.org/entity/Q204398,FOLLOWED_BY
http://www.wikidata.org/entity/Q27204,http://www.wikidata.org/entity/Q309289,FOLLOWED_BY
http://www.wikidata.org/entity/Q309086,http://www.wikidata.org/entity/Q19089,FOLLOWED_BY
http://www.wikidata.org/entity/Q649165,http://www.wikidata.org/entity/Q352431,FOLLOWED_BY
http://www.wikidata.org/entity/Q107724,http://www.wikidata.org/entity/Q591272,FOLLOWED_BY
http://www.wikidata.org/entity/Q107724,http://www.wikidata.org/entity/Q107761,FOLLOWED_BY
http://www.wikidata.org/entity/Q2100881,http://www.wikidata.org/entity/Q2341665,FOLLOWED_BY
http://www.wikidata.org/entity/Q212145,http://www.wikidata.org/entity/Q30931,FOLLOWED_BY
http://www.wikidata.org/entity/Q187266,http://www.wikidata.org/entity/Q187726,FOLLOWED_BY
http://www.wikidata.org/entity/Q187266,http://www.wikidata.org/entity/Q187278,FOLLOWED_BY
http://www.wikidata.org/entity/Q655205,http://www.wikidata.org/entity/Q1201654,FOLLOWED_BY
http://www.wikidata.org/entity/Q30937,http://www.wikidata.org/entity/Q476329,FOLLOWED_BY
http://www.wikidata.org/entity/Q1048958,http://www.wikidata.org/entity/Q1070554,FOLLOWED_BY
http://www.wikidata.org/entity/Q1146194,http://www.wikidata.org/entity/Q1427730,FOLLOWED_BY
http://www.wikidata.org/entity/Q776302,http://www.wikidata.org/entity/Q1140762,FOLLOWED_BY
http://www.wikidata.org/entity/Q855222,http://www.wikidata.org/entity/Q1392442,FOLLOWED_BY
http://www.wikidata.org/entity/Q840297,http://www.wikidata.org/entity/Q465009,FOLLOWED_BY
http://www.wikidata.org/entity/Q391784,http://www.wikidata.org/entity/Q323392,FOLLOWED_BY
